year,quarter,level,country_code,country_name,region_code,region_name,gender,age,population,NEET,conf_interval_plus_minus_NEET,percent_NEET,percent_conf_interval_plus_minus_NEET,NET,conf_interval_plus_minus_NET,percent_NET,percent_conf_interval_plus_minus_NET,NET_employment_rate,ILO_unemployed_less_6months,conf_interval_plus_minus_ILO_unemployed_less_6months,ILO_unemployed_more_6months,conf_interval_plus_minus_ILO_unemployed_more_6months,inactive_wants_a_job,conf_interval_plus_minus_inactive_wants_a_job,inactive_does_not_want_a_job,conf_interval_plus_minus_inactive_does_not_want_a_job,reason_inactive_looking_after_family_or_home,conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,reason_inactive_long-term_or_temporary_sick,conf_interval_plus_minus_reason_inactive_long-term_or_temporary sick,reason_inactive_other,conf_interval_plus_minus_reason_inactive_other,percent_ILO_unemployed_less_6months,percent_conf_interval_plus_minus_ILO_unemployed_less_6months,percent_ILO_unemployed_more_6months,percent_conf_interval_plus_minus_ILO_unemployed_more_6months,percent_inactive_wants_a_job,percent_conf_interval_plus_minus_inactive_wants_a_job,percent_inactive_does_not_want_a_job,percent_conf_interval_plus_minus_inactive_does_not_want_a_job,percent_reason_inactive_looking_after_family_or_home,percent_conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,percent_reason_inactive_long-term_temporary_sick,percent_conf_interval_plus_minus_reason_inactive_long-term_temporary_sick,percent_reason_inactive_other,percent_conf_interval_plus_minus_reason_inactive_other,
2018,2,National,E92000001 ,England,,,Female,16-24,2865311,357458,32919,12.5,1.1,1302432,49604,45.5,1.7,72.6,55411,13719,37458,11316,82880,16696,181709,24279,151272,22277,48704,12877,64613,14790,15.5,3.6,10.5,3.1,23.2,4.2,50.8,5.0,42.3,4.9,13.6,3.4,18.1,3.9,
2018,2,National,E92000001 ,England,,,All,18-24,4672187,627810,44967,13.4,1.0,2596680,65512,55.6,1.4,75.8,132373,21876,93989,18511,135284,22108,266164,30560,162546,24161,122620,21077,116282,20540,21.1,3.1,15.0,2.8,21.5,3.2,42.4,3.8,25.9,3.4,19.5,3.1,18.5,3.0,
2018,2,Regional,E92000001 ,England,E12000001,North East,All,18-24,237507,45744,11800,19.3,5.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000002,North West,All,18-24,621512,76619,15672,12.3,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,18-24,494409,70447,14138,14.2,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000004,East Midlands,All,18-24,423707,56027,13032,13.2,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000005,West Midlands,All,18-24,519594,70349,15178,13.5,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000006,East of England,All,18-24,467467,66180,14429,14.2,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000007,London,All,18-24,735848,114075,21049,15.5,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000008,South East,All,18-24,730078,87952,17123,12.0,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000009,South West,All,18-24,442066,40417,10983,9.1,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,National,E92000001 ,England,,,Male,18-24,2388865,288145,31095,12.1,1.3,1331231,47423,55.7,2.0,78.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,National,E92000001 ,England,,,Female,18-24,2283322,339665,32380,14.9,1.4,1265449,45228,55.4,2.0,73.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,National,E92000001 ,England,,,All,19-24,4065505,572020,43229,14.1,1.1,2406708,61101,59.2,1.5,76.2,117215,20804,82831,17564,124477,21419,247497,29727,158577,24070,116795,20767,96602,18935,20.5,3.3,14.5,2.9,21.8,3.4,43.3,4.0,27.7,3.6,20.4,3.3,16.9,3.1,
2018,2,Regional,E92000001 ,England,E12000001,North East,All,19-24,210765,40681,11277,19.3,5.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000002,North West,All,19-24,535851,69241,14968,12.9,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,19-24,431005,63370,13352,14.7,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000004,East Midlands,All,19-24,371002,53556,12746,14.4,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000005,West Midlands,All,19-24,444666,62137,14505,14.0,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000006,East of England,All,19-24,404691,58501,13676,14.5,3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000007,London,All,19-24,647271,107367,20615,16.6,3.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000008,South East,All,19-24,629801,79629,16436,12.6,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,Regional,E92000001 ,England,E12000009,South West,All,19-24,390454,37538,10706,9.6,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,National,E92000001 ,England,,,Male,19-24,2082799,258237,29802,12.4,1.4,1230935,44459,59.1,2.1,79.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,2,National,E92000001 ,England,,,Female,19-24,1982706,313783,31175,15.8,1.6,1175773,41962,59.3,2.1,73.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,16,576111,16419,6668,2.8,1.2,18241,7017,3.2,1.2,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,17,590493,31471,9387,5.3,1.6,51622,11804,8.7,2.0,39.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,18,636727,69487,14087,10.9,2.2,198405,20925,31.2,3.3,65.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,19,622057,69790,14691,11.2,2.4,229210,22455,36.8,3.6,69.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,20,655123,75616,15642,11.5,2.4,255122,23871,38.9,3.6,70.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,21,710137,92648,17399,13.0,2.5,385526,25733,54.3,3.6,76.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,22,672459,104861,18529,15.6,2.8,431725,24485,64.2,3.6,75.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,23,685116,86744,17290,12.7,2.5,472207,24063,68.9,3.5,81.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,24,705190,115189,18990,16.3,2.7,545757,21487,77.4,3.0,78.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,16-17,1166604,47890,11482,4.1,1.0,69863,13732,6.0,1.2,31.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Male,16-17,586439,31391,9170,5.4,1.6,44169,10751,7.5,1.8,28.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Female,16-17,580165,16499,6834,2.8,1.2,25694,8458,4.4,1.5,35.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,16-18,1803331,117377,18086,6.5,1.0,268268,26091,14.9,1.4,56.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Male ,16-18,904677,64519,13245,7.1,1.5,143480,18801,15.9,2.1,55.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Female,16-18,898654,52858,12290,5.9,1.4,124788,18063,13.9,2.0,57.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,16-24,5853413,662225,45141,11.3,0.8,2587815,70776,44.2,1.2,74.4,182109,24742,91788,17705,134882,21382,253446,29005,141822,21912,111196,19454,135310,21415,27.5,3.3,13.9,2.6,20.4,3.0,38.3,3.6,21.4,3.0,16.8,2.8,20.4,3.0,
2018,1,Regional,E92000001 ,England,E12000001,North East,All,16-24,293228,40143,10398,13.7,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000002,North West,All,16-24,791201,97605,17755,12.3,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,16-24,619985,73204,14328,11.8,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000004,East Midlands,All,16-24,525409,47795,12069,9.1,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000005,West Midlands,All,16-24,644758,81306,15856,12.6,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000006,East of England,All,16-24,592637,74704,14489,12.6,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000007,London,All,16-24,909731,95510,18563,10.5,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000008,South East,All,16-24,910838,100920,17927,11.1,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000009,South West,All,16-24,565626,51037,12075,9.0,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Male,16-24,2973407,319731,31635,10.8,1.1,1332009,50782,44.8,1.7,76.0,97487,18185,64783,14908,63040,14711,94421,17906,11503,6339,69713,15452,76245,16141,30.5,4.9,20.3,4.3,19.7,4.3,29.5,4.9,3.6,2.0,21.8,4.4,23.8,4.6,
2018,1,National,E92000001 ,England,,,Female,16-24,2880006,342494,32180,11.9,1.1,1255806,49299,43.6,1.7,72.7,84622,16789,27005,9581,71842,15505,159025,22707,130319,20664,41483,11845,59065,14090,24.7,4.4,7.9,2.8,21.0,4.2,46.4,5.1,38.1,5.0,12.1,3.4,17.2,3.9,
2018,1,National,E92000001 ,England,,,All,18-24,4686809,614335,44198,13.1,0.9,2517952,65300,53.7,1.4,75.6,170814,24542,85055,17482,124059,21023,234407,28547,139410,22249,105020,19383,114035,20178,27.8,3.5,13.8,2.7,20.2,3.1,38.2,3.8,22.7,3.3,17.1,2.9,18.6,3.0,
2018,1,Regional,E92000001 ,England,E12000001,North East,All,18-24,232509,36734,10005,15.8,4.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000002,North West,All,18-24,624738,89918,17262,14.4,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,18-24,502780,70357,14183,14.0,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000004,East Midlands,All,18-24,432778,44427,11863,10.3,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000005,West Midlands,All,18-24,530885,73086,15371,13.8,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000006,East of England,All,18-24,458294,68931,14191,15.0,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000007,London,All,18-24,723608,91101,18300,12.6,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000008,South East,All,18-24,723849,95247,17824,13.2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000009,South West,All,18-24,457368,44533,11533,9.7,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Male,18-24,2386968,288340,30734,12.1,1.3,1287840,47006,54.0,2.0,77.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Female,18-24,2299841,325995,31706,14.2,1.4,1230112,45340,53.5,2.0,73.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,All,19-24,4050082,544848,42011,13.5,1.0,2319547,60906,57.3,1.5,76.5,141938,22641,76433,16753,111954,20185,214523,27575,134560,22066,97229,18846,94687,18604,26.1,3.7,14.0,2.9,20.5,3.4,39.4,4.1,24.7,3.6,17.8,3.2,17.4,3.2,
2018,1,Regional,E92000001 ,England,E12000001,North East,All,19-24,210817,32286,9468,15.3,4.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000002,North West,All,19-24,542514,83520,16701,15.4,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,19-24,433224,62054,13329,14.3,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000004,East Midlands,All,19-24,376598,42105,11659,11.2,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000005,West Midlands,All,19-24,446538,62591,14436,14.0,3.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000006,East of England,All,19-24,395292,58374,13194,14.8,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000007,London,All,19-24,635533,79882,17311,12.6,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000008,South East,All,19-24,621004,83650,16936,13.5,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,Regional,E92000001 ,England,E12000009,South West,All,19-24,388562,40385,11105,10.4,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Male,19-24,2068730,255212,29308,12.3,1.4,1188529,44062,57.5,2.1,78.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2018,1,National,E92000001 ,England,,,Female,19-24,1981352,289636,30032,14.6,1.5,1131018,42075,57.1,2.1,74.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,16,580325,15884,6632,2.7,1.1,17247,6903,3.0,1.2,7.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,17,580564,25862,8455,4.5,1.5,44600,10914,7.7,1.9,42.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,18,626941,69672,14083,11.1,2.2,194876,20740,31.1,3.3,64.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,19,621801,67297,14352,10.8,2.3,226709,22235,36.5,3.6,70.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,20,679605,67007,15206,9.9,2.2,250983,24616,36.9,3.6,73.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,21,667976,98577,17993,14.8,2.7,349252,25339,52.3,3.8,71.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,22,682432,106542,18659,15.6,2.7,429768,24823,63.0,3.6,75.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,23,677110,94695,17523,14.0,2.6,480525,22933,71.0,3.4,80.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,24,722106,99407,17854,13.8,2.5,544215,22328,75.4,3.1,81.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,16-17,1160889,41746,10747,3.6,0.9,61847,12963,5.3,1.1,32.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,Male,16-17,595480,25043,8298,4.2,1.4,36801,9955,6.2,1.7,32.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,Female,16-17,565409,16704,6820,3.0,1.2,25047,8288,4.4,1.5,33.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,16-18,1787830,111418,17640,6.2,1.0,256723,25590,14.4,1.4,56.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,Male ,16-18,907921,56623,12564,6.2,1.4,134473,18456,14.8,2.0,57.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,Female,16-18,879909,54796,12381,6.2,1.4,122251,17722,13.9,2.0,55.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,All,16-24,5838860,644944,44622,11.0,0.8,2538175,70567,43.5,1.2,74.6,182311,24758,90264,17562,135388,21424,236980,28091,109830,19339,139303,21724,123236,20462,28.3,3.4,14.0,2.6,21.0,3.0,36.7,3.6,17.0,2.8,21.6,3.1,19.1,2.9,
2017,4,Regional,E92000001 ,England,E12000001,North East,All,16-24,294476,41165,10903,14.0,3.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000002,North West,All,16-24,773037,86677,16818,11.2,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,16-24,619347,66655,13774,10.8,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000004,East Midlands,All,16-24,520383,57663,13881,11.1,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000005,West Midlands,All,16-24,641411,83935,16235,13.1,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000006,East of England,All,16-24,605548,74260,14235,12.3,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000007,London,All,16-24,904931,93293,17686,10.3,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000008,South East,All,16-24,911545,88026,16789,9.7,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000009,South West,All,16-24,568181,53269,12340,9.4,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,National,E92000001 ,England,,,Male,16-24,2990679,325603,32206,10.9,1.1,1329638,51380,44.5,1.7,75.5,98978,18496,62072,14740,65326,15114,99227,18519,6144,4682,86631,17341,71778,15825,30.4,4.9,19.1,4.2,20.1,4.3,30.5,4.9,1.9,1.4,26.6,4.7,22.0,4.4,
2017,4,National,E92000001 ,England,,,Female,16-24,2848181,319341,30901,11.2,1.1,1208538,48405,42.4,1.7,73.6,83333,16505,28192,9695,70062,15170,137753,21011,103686,18343,52672,13195,51458,13045,26.1,4.6,8.8,3.0,21.9,4.4,43.1,5.2,32.5,4.9,16.5,3.9,16.1,3.9,
2017,4,National,E92000001 ,England,,,All,18-24,4677971,603197,43857,12.9,0.9,2476328,65319,52.9,1.4,75.6,169643,24464,84451,17423,127630,21319,221473,27792,107563,19614,135931,21981,105609,19439,28.1,3.5,14.0,2.7,21.2,3.2,36.7,3.8,17.8,3.0,22.5,3.3,17.5,3.0,
2017,4,Regional,E92000001 ,England,E12000001,North East,All,18-24,232148,38534,10707,16.6,4.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000002,North West,All,18-24,612012,78489,16173,12.8,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000003,Yorkshire and the Humber,All,18-24,497636,64492,13806,13.0,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
2017,4,Regional,E92000001 ,England,E12000004,East Midlands,All,18-24,420534,53810,13614,12.8,3.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
